district,state,date,fire_count,year,month,day,day_of_season,T2M,RH2M,WS2M,PRECTOTCORR,fire_lag_1d,fire_lag_3d,fire_lag_7d,fire_mean_3d,fire_mean_7d,next_day_fire_count
Rewari,Haryana,2024-11-19,1,2024,11,19,50,18.67,48.05,1.69,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,1.0
Rewari,Haryana,2024-11-20,1,2024,11,20,51,19.0,43.64,1.16,0.0,1.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.0
Rewari,Haryana,2024-11-21,0,2024,11,21,52,19.49,39.9,1.15,0.0,1.0,0.0,1.0,0.6666666666666666,0.42857142857142855,0.0
Rewari,Haryana,2024-11-22,0,2024,11,22,53,18.8,44.0,1.41,0.0,0.0,1.0,0.0,0.6666666666666666,0.2857142857142857,0.0
Rewari,Haryana,2024-11-23,0,2024,11,23,54,19.2,49.56,1.48,0.0,0.0,1.0,0.0,0.3333333333333333,0.2857142857142857,0.0
Rewari,Haryana,2024-11-24,0,2024,11,24,55,19.6,50.87,2.04,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
Rewari,Haryana,2024-11-25,0,2024,11,25,56,18.62,51.45,1.8,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
Rewari,Haryana,2024-11-26,0,2024,11,26,57,18.61,46.82,1.69,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0
Rewari,Haryana,2024-11-27,0,2024,11,27,58,19.09,48.53,1.43,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0
Rewari,Haryana,2024-11-28,0,2024,11,28,59,19.14,44.66,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2024-11-29,0,2024,11,29,60,18.61,43.95,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2024-11-30,0,2024,11,30,61,18.03,48.64,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-10-01,0,2025,10,1,1,26.58,79.44,1.06,1.16,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-10-02,0,2025,10,2,2,26.22,81.48,1.54,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-10-03,0,2025,10,3,3,26.13,83.89,1.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-10-04,0,2025,10,4,4,27.85,70.59,1.24,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Rewari,Haryana,2025-10-05,4,2025,10,5,5,27.2,71.59,1.55,1.52,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-10-06,0,2025,10,6,6,25.37,83.1,1.52,16.4,4.0,0.0,0.0,1.3333333333333333,0.5714285714285714,0.0
Rewari,Haryana,2025-10-07,0,2025,10,7,7,24.41,82.81,1.85,17.67,0.0,0.0,0.0,1.3333333333333333,0.5714285714285714,0.0
Rewari,Haryana,2025-10-08,0,2025,10,8,8,22.05,78.41,1.54,0.09,0.0,4.0,0.0,1.3333333333333333,0.5714285714285714,0.0
Rewari,Haryana,2025-10-09,0,2025,10,9,9,22.12,68.97,1.62,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0
Rewari,Haryana,2025-10-10,0,2025,10,10,10,22.44,63.59,1.24,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,2.0
Rewari,Haryana,2025-10-11,2,2025,10,11,11,23.06,61.5,1.18,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0
Rewari,Haryana,2025-10-12,0,2025,10,12,12,24.08,61.29,1.1,0.0,2.0,0.0,4.0,0.6666666666666666,0.8571428571428571,0.0
Rewari,Haryana,2025-10-13,0,2025,10,13,13,23.98,56.63,0.98,0.0,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.0
Rewari,Haryana,2025-10-14,0,2025,10,14,14,23.32,59.16,1.05,0.0,0.0,2.0,0.0,0.6666666666666666,0.2857142857142857,0.0
Rewari,Haryana,2025-10-15,0,2025,10,15,15,22.92,61.42,1.23,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
Rewari,Haryana,2025-10-16,0,2025,10,16,16,23.34,57.11,1.1,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
Rewari,Haryana,2025-10-17,0,2025,10,17,17,24.31,52.56,0.88,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
Rewari,Haryana,2025-10-18,0,2025,10,18,18,23.51,59.99,1.18,0.0,0.0,0.0,2.0,0.0,0.2857142857142857,0.0
Rewari,Haryana,2025-10-19,0,2025,10,19,19,23.39,63.3,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-10-20,0,2025,10,20,20,23.61,64.66,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-10-21,0,2025,10,21,21,24.11,69.97,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rewari,Haryana,2025-10-22,1,2025,10,22,22,25.42,60.45,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-10-23,0,2025,10,23,23,24.81,50.74,1.01,0.0,1.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.0
Rewari,Haryana,2025-10-24,0,2025,10,24,24,23.73,53.78,1.12,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.0
Rewari,Haryana,2025-10-25,0,2025,10,25,25,23.03,54.75,1.13,0.0,0.0,1.0,0.0,0.3333333333333333,0.14285714285714285,0.0
Rewari,Haryana,2025-10-26,0,2025,10,26,26,22.62,61.2,1.28,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
Rewari,Haryana,2025-10-27,0,2025,10,27,27,21.71,74.1,1.56,1.2,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
Rewari,Haryana,2025-10-28,0,2025,10,28,28,20.33,78.03,1.51,0.08,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
Rewari,Haryana,2025-10-29,0,2025,10,29,29,22.55,71.74,1.18,0.07,0.0,0.0,1.0,0.0,0.14285714285714285,0.0
Rewari,Haryana,2025-10-30,0,2025,10,30,30,22.37,81.54,1.25,0.78,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-10-31,0,2025,10,31,31,23.93,72.15,1.21,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-01,0,2025,11,1,32,23.89,58.97,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-02,0,2025,11,2,33,23.22,50.97,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-03,0,2025,11,3,34,22.69,44.99,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-04,0,2025,11,4,35,20.87,58.39,1.18,0.02,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-05,0,2025,11,5,36,21.47,56.95,1.53,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Rewari,Haryana,2025-11-06,2,2025,11,6,37,18.11,52.33,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-07,0,2025,11,7,38,17.29,43.02,2.2,0.0,2.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.0
Rewari,Haryana,2025-11-08,0,2025,11,8,39,17.6,42.56,1.78,0.0,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.0
Rewari,Haryana,2025-11-09,0,2025,11,9,40,18.35,41.66,1.63,0.0,0.0,2.0,0.0,0.6666666666666666,0.2857142857142857,0.0
Rewari,Haryana,2025-11-10,0,2025,11,10,41,18.9,40.99,1.29,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
Rewari,Haryana,2025-11-11,0,2025,11,11,42,18.6,41.52,1.4,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
Rewari,Haryana,2025-11-12,0,2025,11,12,43,18.38,44.38,1.72,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
Rewari,Haryana,2025-11-13,0,2025,11,13,44,17.73,44.57,1.51,0.0,0.0,0.0,2.0,0.0,0.2857142857142857,0.0
Rewari,Haryana,2025-11-14,0,2025,11,14,45,18.41,39.08,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-15,0,2025,11,15,46,18.41,37.3,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-16,0,2025,11,16,47,17.26,40.22,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-17,0,2025,11,17,48,17.32,40.68,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-18,0,2025,11,18,49,17.69,43.89,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-19,0,2025,11,19,50,17.73,49.01,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-20,0,2025,11,20,51,17.39,61.92,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-21,0,2025,11,21,52,17.55,64.88,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-22,0,2025,11,22,53,18.7,52.45,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-23,0,2025,11,23,54,18.87,41.9,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-24,0,2025,11,24,55,18.41,42.34,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-25,0,2025,11,25,56,17.21,40.59,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-26,0,2025,11,26,57,16.32,41.92,1.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rewari,Haryana,2025-11-27,1,2025,11,27,58,16.94,42.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewari,Haryana,2025-11-28,0,2025,11,28,59,17.93,48.27,1.21,0.0,1.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.0
Rewari,Haryana,2025-11-29,0,2025,11,29,60,17.36,53.79,1.67,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,1.0
Rohtak,Haryana,2023-10-08,2,2023,10,8,8,28.46,54.67,1.52,0.0,1.0,0.0,0.0,0.3333333333333333,0.5714285714285714,0.0
Rohtak,Haryana,2023-10-09,0,2023,10,9,9,28.95,57.45,1.5,0.0,2.0,0.0,1.0,1.0,0.8571428571428571,0.0
Rohtak,Haryana,2023-10-10,0,2023,10,10,10,28.21,57.8,1.08,0.15,0.0,1.0,2.0,1.0,0.7142857142857143,0.0
Rohtak,Haryana,2023-10-11,0,2023,10,11,11,26.43,53.34,1.98,0.0,0.0,2.0,0.0,0.6666666666666666,0.42857142857142855,0.0
Rohtak,Haryana,2023-10-12,0,2023,10,12,12,26.09,49.08,1.32,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,5.0
Rohtak,Haryana,2023-10-13,5,2023,10,13,13,26.84,46.85,1.34,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0
Rohtak,Haryana,2023-10-14,0,2023,10,14,14,27.4,47.29,1.46,0.0,5.0,0.0,1.0,1.6666666666666667,1.1428571428571428,4.0
Rohtak,Haryana,2023-10-15,4,2023,10,15,15,26.81,52.03,0.7,0.85,0.0,0.0,2.0,1.6666666666666667,1.0,0.0
Rohtak,Haryana,2023-10-16,0,2023,10,16,16,23.34,71.86,1.96,11.9,4.0,5.0,0.0,3.0,1.2857142857142858,0.0
Rohtak,Haryana,2023-10-17,0,2023,10,17,17,23.47,62.05,2.01,1.14,0.0,0.0,0.0,1.3333333333333333,1.2857142857142858,0.0
Rohtak,Haryana,2023-10-18,0,2023,10,18,18,23.3,60.09,2.51,0.02,0.0,4.0,0.0,1.3333333333333333,1.2857142857142858,0.0
Rohtak,Haryana,2023-10-19,0,2023,10,19,19,22.79,57.04,1.94,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0
Rohtak,Haryana,2023-10-20,0,2023,10,20,20,22.88,56.37,1.44,0.0,0.0,0.0,5.0,0.0,1.2857142857142858,1.0
Rohtak,Haryana,2023-10-21,1,2023,10,21,21,22.86,51.43,1.27,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0
Rohtak,Haryana,2023-10-22,0,2023,10,22,22,23.24,52.8,1.25,0.0,1.0,0.0,4.0,0.3333333333333333,0.7142857142857143,0.0
Rohtak,Haryana,2023-10-23,0,2023,10,23,23,23.06,59.88,1.62,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,4.0
Rohtak,Haryana,2023-10-24,4,2023,10,24,24,23.71,57.3,1.49,0.0,0.0,1.0,0.0,0.3333333333333333,0.14285714285714285,1.0
Rohtak,Haryana,2023-10-25,1,2023,10,25,25,23.49,55.98,1.78,0.0,4.0,0.0,0.0,1.3333333333333333,0.7142857142857143,7.0
Rohtak,Haryana,2023-10-26,7,2023,10,26,26,23.12,54.99,1.71,0.0,1.0,0.0,0.0,1.6666666666666667,0.8571428571428571,0.0
Rohtak,Haryana,2023-10-27,0,2023,10,27,27,23.23,43.85,1.51,0.0,7.0,4.0,0.0,4.0,1.8571428571428572,0.0
Rohtak,Haryana,2023-10-28,0,2023,10,28,28,23.57,47.52,1.12,0.0,0.0,1.0,1.0,2.6666666666666665,1.8571428571428572,3.0
Rohtak,Haryana,2023-10-29,3,2023,10,29,29,24.7,46.87,1.14,0.0,0.0,7.0,0.0,2.3333333333333335,1.7142857142857142,3.0
Rohtak,Haryana,2023-10-30,3,2023,10,30,30,23.94,53.52,1.22,0.0,3.0,0.0,0.0,1.0,2.142857142857143,2.0
Rohtak,Haryana,2023-10-31,2,2023,10,31,31,23.82,52.74,1.16,0.0,3.0,0.0,4.0,2.0,2.5714285714285716,3.0
Rohtak,Haryana,2023-11-01,3,2023,11,1,32,23.85,48.87,1.17,0.0,2.0,3.0,1.0,2.6666666666666665,2.2857142857142856,1.0
Rohtak,Haryana,2023-11-02,1,2023,11,2,33,23.52,50.42,1.2,0.0,3.0,3.0,7.0,2.6666666666666665,2.5714285714285716,6.0
Rohtak,Haryana,2023-11-03,6,2023,11,3,34,23.46,53.73,1.21,0.0,1.0,2.0,0.0,2.0,1.7142857142857142,1.0
Rohtak,Haryana,2023-11-04,1,2023,11,4,35,22.97,57.86,1.47,0.0,6.0,3.0,0.0,3.3333333333333335,2.5714285714285716,11.0
Rohtak,Haryana,2023-11-05,11,2023,11,5,36,22.88,43.78,1.02,0.0,1.0,1.0,3.0,2.6666666666666665,2.7142857142857144,5.0
Rohtak,Haryana,2023-11-06,5,2023,11,6,37,22.11,44.16,1.13,0.0,11.0,6.0,3.0,6.0,3.857142857142857,10.0
Rohtak,Haryana,2023-11-07,10,2023,11,7,38,22.02,46.06,1.06,0.0,5.0,1.0,2.0,5.666666666666667,4.142857142857143,6.0
Rohtak,Haryana,2023-11-08,6,2023,11,8,39,22.24,59.82,1.51,0.0,10.0,11.0,3.0,8.666666666666666,5.285714285714286,0.0
Rohtak,Haryana,2023-11-09,0,2023,11,9,40,23.36,52.93,1.38,0.0,6.0,5.0,1.0,7.0,5.714285714285714,0.0
Rohtak,Haryana,2023-11-10,0,2023,11,10,41,20.97,63.21,1.58,3.68,0.0,10.0,6.0,5.333333333333333,5.571428571428571,0.0
Rohtak,Haryana,2023-11-11,0,2023,11,11,42,19.51,62.8,2.04,0.04,0.0,6.0,1.0,2.0,4.714285714285714,3.0
Rohtak,Haryana,2023-11-12,3,2023,11,12,43,19.58,63.24,2.06,0.0,0.0,0.0,11.0,0.0,4.571428571428571,5.0
Rohtak,Haryana,2023-11-13,5,2023,11,13,44,19.29,54.75,1.29,0.0,3.0,0.0,5.0,1.0,3.4285714285714284,3.0
Rohtak,Haryana,2023-11-14,3,2023,11,14,45,18.89,50.79,1.31,0.0,5.0,0.0,10.0,2.6666666666666665,3.4285714285714284,10.0
Rohtak,Haryana,2023-11-15,10,2023,11,15,46,18.64,59.25,1.49,0.0,3.0,3.0,6.0,3.6666666666666665,2.4285714285714284,5.0
Rohtak,Haryana,2023-11-16,5,2023,11,16,47,20.2,54.66,1.03,0.0,10.0,5.0,0.0,6.0,3.0,6.0
Rohtak,Haryana,2023-11-17,6,2023,11,17,48,21.05,54.01,1.22,0.0,5.0,3.0,0.0,6.0,3.7142857142857144,13.0
Rohtak,Haryana,2023-11-18,13,2023,11,18,49,20.13,54.15,1.29,0.0,6.0,10.0,0.0,7.0,4.571428571428571,23.0
Rohtak,Haryana,2023-11-19,23,2023,11,19,50,20.24,46.81,1.04,0.0,13.0,5.0,3.0,8.0,6.428571428571429,6.0
Rohtak,Haryana,2023-11-20,6,2023,11,20,51,19.73,50.78,1.36,0.0,23.0,6.0,5.0,14.0,9.285714285714286,10.0
Rohtak,Haryana,2023-11-21,10,2023,11,21,52,18.49,59.49,2.28,0.0,6.0,13.0,3.0,14.0,9.428571428571429,13.0
Rohtak,Haryana,2023-11-22,13,2023,11,22,53,17.57,56.9,2.15,0.0,10.0,23.0,10.0,13.0,10.428571428571429,1.0
Rohtak,Haryana,2023-11-23,1,2023,11,23,54,18.91,44.22,0.72,0.0,13.0,6.0,5.0,9.666666666666666,10.857142857142858,4.0
Rohtak,Haryana,2023-11-24,4,2023,11,24,55,18.22,44.86,0.92,0.0,1.0,10.0,6.0,8.0,10.285714285714286,0.0
Rohtak,Haryana,2023-11-25,0,2023,11,25,56,18.06,50.52,1.16,0.0,4.0,13.0,13.0,6.0,10.0,1.0
Rohtak,Haryana,2023-11-26,1,2023,11,26,57,18.33,49.94,1.34,0.0,0.0,1.0,23.0,1.6666666666666667,8.142857142857142,0.0
Rohtak,Haryana,2023-11-27,0,2023,11,27,58,16.98,55.36,1.65,0.26,1.0,4.0,6.0,1.6666666666666667,5.0,0.0
Rohtak,Haryana,2023-11-28,0,2023,11,28,59,17.97,53.58,1.44,2.23,0.0,0.0,10.0,0.3333333333333333,4.142857142857143,1.0
Rohtak,Haryana,2023-11-29,1,2023,11,29,60,18.76,52.26,1.11,0.06,0.0,1.0,13.0,0.3333333333333333,2.7142857142857144,0.0
Rohtak,Haryana,2023-11-30,0,2023,11,30,61,19.48,57.36,1.18,0.14,1.0,0.0,1.0,0.3333333333333333,1.0,0.0
Rohtak,Haryana,2024-10-01,0,2024,10,1,1,27.8,74.84,1.74,0.0,0.0,0.0,4.0,0.3333333333333333,0.8571428571428571,0.0
Rohtak,Haryana,2024-10-02,0,2024,10,2,2,27.94,69.38,1.67,0.0,0.0,1.0,0.0,0.3333333333333333,0.2857142857142857,1.0
Rohtak,Haryana,2024-10-03,1,2024,10,3,3,27.7,61.64,1.39,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0
Rohtak,Haryana,2024-10-04,0,2024,10,4,4,27.38,64.77,1.2,0.03,1.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.0
Rohtak,Haryana,2024-10-05,0,2024,10,5,5,28.06,70.53,1.57,0.21,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.0
Rohtak,Haryana,2024-10-06,0,2024,10,6,6,27.08,66.23,1.62,0.04,0.0,1.0,1.0,0.3333333333333333,0.2857142857142857,1.0
Rohtak,Haryana,2024-10-07,1,2024,10,7,7,26.68,65.99,1.29,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,3.0
Rohtak,Haryana,2024-10-08,3,2024,10,8,8,26.75,64.11,0.85,0.0,1.0,0.0,0.0,0.3333333333333333,0.2857142857142857,1.0
Rohtak,Haryana,2024-10-09,1,2024,10,9,9,26.5,63.18,1.25,0.0,3.0,0.0,0.0,1.3333333333333333,0.7142857142857143,0.0
Rohtak,Haryana,2024-10-10,0,2024,10,10,10,25.62,65.69,1.66,0.0,1.0,1.0,1.0,1.6666666666666667,0.8571428571428571,1.0
Rohtak,Haryana,2024-10-11,1,2024,10,11,11,25.0,59.55,1.66,0.0,0.0,3.0,0.0,1.3333333333333333,0.7142857142857143,4.0
Rohtak,Haryana,2024-10-12,4,2024,10,12,12,25.42,53.51,1.25,0.0,1.0,1.0,0.0,0.6666666666666666,0.8571428571428571,1.0
Rohtak,Haryana,2024-10-13,1,2024,10,13,13,25.37,50.77,0.98,0.0,4.0,0.0,0.0,1.6666666666666667,1.4285714285714286,0.0
Rohtak,Haryana,2024-10-14,0,2024,10,14,14,25.19,61.98,1.44,0.0,1.0,1.0,1.0,2.0,1.5714285714285714,1.0
Rohtak,Haryana,2024-10-15,1,2024,10,15,15,25.94,49.01,1.2,0.07,0.0,4.0,3.0,1.6666666666666667,1.4285714285714286,0.0
Rohtak,Haryana,2024-10-16,0,2024,10,16,16,26.03,50.02,1.2,0.0,1.0,1.0,1.0,0.6666666666666666,1.1428571428571428,1.0
Rohtak,Haryana,2024-10-17,1,2024,10,17,17,26.15,51.86,1.03,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0
Rohtak,Haryana,2024-10-18,1,2024,10,18,18,25.8,54.31,1.01,0.0,1.0,1.0,1.0,0.6666666666666666,1.1428571428571428,2.0
Rohtak,Haryana,2024-10-19,2,2024,10,19,19,26.15,55.81,1.15,0.0,1.0,0.0,4.0,0.6666666666666666,1.1428571428571428,0.0
Rohtak,Haryana,2024-10-20,0,2024,10,20,20,25.04,61.04,1.25,0.0,2.0,1.0,1.0,1.3333333333333333,0.8571428571428571,0.0
Rohtak,Haryana,2024-10-21,0,2024,10,21,21,24.42,70.31,1.15,0.05,0.0,1.0,0.0,1.0,0.7142857142857143,1.0
Rohtak,Haryana,2024-10-22,1,2024,10,22,22,25.22,67.86,1.12,0.01,0.0,2.0,1.0,0.6666666666666666,0.7142857142857143,2.0
Rohtak,Haryana,2024-10-23,2,2024,10,23,23,25.44,58.83,1.61,0.0,1.0,0.0,0.0,0.3333333333333333,0.7142857142857143,0.0
Rohtak,Haryana,2024-10-24,0,2024,10,24,24,24.86,60.53,2.47,0.0,2.0,0.0,1.0,1.0,1.0,1.0
Rohtak,Haryana,2024-10-25,1,2024,10,25,25,25.45,56.78,2.0,0.0,0.0,1.0,1.0,1.0,0.8571428571428571,3.0
Rohtak,Haryana,2024-10-26,3,2024,10,26,26,25.4,53.28,1.66,0.0,1.0,2.0,2.0,1.0,0.8571428571428571,0.0
Rohtak,Haryana,2024-10-27,0,2024,10,27,27,24.89,63.48,1.32,0.0,3.0,0.0,0.0,1.3333333333333333,1.0,0.0
Rohtak,Haryana,2024-10-28,0,2024,10,28,28,25.06,73.64,1.88,0.0,0.0,1.0,0.0,1.3333333333333333,1.0,1.0
Rohtak,Haryana,2024-10-29,1,2024,10,29,29,26.18,68.82,1.32,0.0,0.0,3.0,1.0,1.0,1.0,1.0
Rohtak,Haryana,2024-10-30,1,2024,10,30,30,27.46,56.71,1.16,0.0,1.0,0.0,2.0,0.3333333333333333,1.0,4.0
Rohtak,Haryana,2024-10-31,4,2024,10,31,31,25.55,54.65,2.03,0.0,1.0,0.0,0.0,0.6666666666666666,0.8571428571428571,1.0
Rohtak,Haryana,2024-11-01,1,2024,11,1,32,24.68,42.95,2.07,0.0,4.0,1.0,1.0,2.0,1.4285714285714286,1.0
Rohtak,Haryana,2024-11-02,1,2024,11,2,33,24.3,45.95,1.04,0.0,1.0,1.0,3.0,2.0,1.4285714285714286,2.0
Rohtak,Haryana,2024-11-03,2,2024,11,3,34,23.65,50.66,1.17,0.0,1.0,4.0,0.0,2.0,1.1428571428571428,0.0
Rohtak,Haryana,2024-11-04,0,2024,11,4,35,23.47,51.66,0.98,0.0,2.0,1.0,0.0,1.3333333333333333,1.4285714285714286,0.0
Rohtak,Haryana,2024-11-05,0,2024,11,5,36,22.86,65.51,1.44,0.0,0.0,1.0,1.0,1.0,1.4285714285714286,0.0
Rohtak,Haryana,2024-11-06,0,2024,11,6,37,23.41,61.71,1.08,0.0,0.0,2.0,1.0,0.6666666666666666,1.2857142857142858,1.0
Rohtak,Haryana,2024-11-07,1,2024,11,7,38,23.4,64.57,1.19,0.0,0.0,0.0,4.0,0.0,1.1428571428571428,2.0
Rohtak,Haryana,2024-11-08,2,2024,11,8,39,23.55,66.87,1.21,0.0,1.0,0.0,1.0,0.3333333333333333,0.7142857142857143,4.0
Rohtak,Haryana,2024-11-09,4,2024,11,9,40,23.51,70.66,1.62,0.0,2.0,0.0,1.0,1.0,0.8571428571428571,0.0
Rohtak,Haryana,2024-11-10,0,2024,11,10,41,23.47,67.52,1.17,0.0,4.0,1.0,2.0,2.3333333333333335,1.2857142857142858,1.0
Rohtak,Haryana,2024-11-11,1,2024,11,11,42,24.22,61.6,0.9,0.0,0.0,2.0,0.0,2.0,1.0,4.0
Rohtak,Haryana,2024-11-12,4,2024,11,12,43,23.63,52.8,1.31,0.0,1.0,4.0,0.0,1.6666666666666667,1.1428571428571428,2.0
Rohtak,Haryana,2024-11-13,2,2024,11,13,44,22.05,52.18,1.44,0.0,4.0,0.0,0.0,1.6666666666666667,1.7142857142857142,0.0
Rohtak,Haryana,2024-11-14,0,2024,11,14,45,22.2,46.04,1.08,0.0,2.0,1.0,1.0,2.3333333333333335,2.0,3.0
Rohtak,Haryana,2024-11-15,3,2024,11,15,46,21.69,46.24,1.61,0.0,0.0,4.0,2.0,2.0,1.8571428571428572,0.0
Rohtak,Haryana,2024-11-16,0,2024,11,16,47,20.99,51.97,1.55,0.0,3.0,2.0,4.0,1.6666666666666667,2.0,0.0
Rohtak,Haryana,2024-11-17,0,2024,11,17,48,20.49,51.41,1.46,0.0,0.0,0.0,0.0,1.0,1.4285714285714286,0.0
Rohtak,Haryana,2024-11-18,0,2024,11,18,49,19.49,47.05,1.36,0.0,0.0,3.0,1.0,1.0,1.4285714285714286,4.0
Rohtak,Haryana,2024-11-19,4,2024,11,19,50,18.99,42.63,1.63,0.0,0.0,0.0,4.0,0.0,1.2857142857142858,7.0
Rohtak,Haryana,2024-11-20,7,2024,11,20,51,18.9,40.1,1.4,0.0,4.0,0.0,2.0,1.3333333333333333,1.2857142857142858,4.0
Rohtak,Haryana,2024-11-21,4,2024,11,21,52,19.36,35.79,1.23,0.0,7.0,0.0,0.0,3.6666666666666665,2.0,1.0
Rohtak,Haryana,2024-11-22,1,2024,11,22,53,18.95,38.8,1.39,0.0,4.0,4.0,3.0,5.0,2.5714285714285716,14.0
Rohtak,Haryana,2024-11-23,14,2024,11,23,54,18.72,46.2,1.4,0.0,1.0,7.0,0.0,4.0,2.2857142857142856,9.0
Rohtak,Haryana,2024-11-24,9,2024,11,24,55,19.61,45.01,1.81,0.0,14.0,4.0,0.0,6.333333333333333,4.285714285714286,5.0
Rohtak,Haryana,2024-11-25,5,2024,11,25,56,18.06,49.87,1.96,0.0,9.0,1.0,0.0,8.0,5.571428571428571,1.0
Rohtak,Haryana,2024-11-26,1,2024,11,26,57,17.79,44.21,1.81,0.0,5.0,14.0,4.0,9.333333333333334,6.285714285714286,1.0
Rohtak,Haryana,2024-11-27,1,2024,11,27,58,18.44,43.46,1.43,0.0,1.0,9.0,7.0,5.0,5.857142857142857,0.0
Rohtak,Haryana,2024-11-28,0,2024,11,28,59,18.85,39.57,0.98,0.0,1.0,5.0,4.0,2.3333333333333335,5.0,3.0
Rohtak,Haryana,2024-11-29,3,2024,11,29,60,18.69,39.85,1.09,0.0,0.0,1.0,1.0,0.6666666666666666,4.428571428571429,3.0
