date,state,district,fire_count,fire_lag_1d,fire_lag_3d,fire_lag_7d,fire_mean_3d,fire_mean_7d
2025-11-12,Haryana,Jind,14.0,28.0,39.0,7.0,35.0,23.857142857142858
2025-11-12,Haryana,Kaithal,4.0,13.0,8.0,3.0,8.666666666666666,6.714285714285714
2025-11-12,Haryana,Karnal,1.0,2.0,6.0,2.0,3.0,4.142857142857143
2025-11-12,Haryana,Panipat,2.0,1.0,4.0,3.0,3.6666666666666665,2.5714285714285716
2025-11-12,Haryana,Rohtak,6.0,12.0,4.0,5.0,7.0,6.0
2025-11-12,Haryana,Sirsa,4.0,5.0,9.0,7.0,7.333333333333333,6.0
2025-11-12,Haryana,Sonipat,6.0,12.0,12.0,4.0,8.333333333333334,6.285714285714286
2025-11-12,Punjab,Amritsar,4.0,7.0,15.0,29.0,10.333333333333334,14.857142857142858
2025-11-12,Punjab,Barnala,2.0,2.0,4.0,12.0,4.666666666666667,4.428571428571429
2025-11-12,Punjab,Bathinda,15.0,32.0,18.0,12.0,28.333333333333332,26.0
2025-11-12,Punjab,Faridkot,3.0,9.0,20.0,12.0,10.666666666666666,12.285714285714286
2025-11-12,Punjab,Fatehgarh Sahib,1.0,3.0,5.0,6.0,3.0,5.285714285714286
2025-11-12,Punjab,Fazilka,14.0,23.0,46.0,18.0,28.666666666666668,24.714285714285715
2025-11-12,Punjab,Ferozepur,22.0,23.0,77.0,5.0,46.333333333333336,36.857142857142854
2025-11-12,Punjab,Gurdaspur,2.0,6.0,4.0,2.0,7.333333333333333,5.857142857142857
2025-11-12,Punjab,Hoshiarpur,1.0,4.0,1.0,7.0,2.0,4.142857142857143
2025-11-12,Punjab,Jalandhar,10.0,19.0,9.0,8.0,14.666666666666666,12.0
2025-11-12,Punjab,Kapurthala,2.0,8.0,9.0,11.0,7.666666666666667,9.0
2025-11-12,Punjab,Ludhiana,8.0,21.0,32.0,33.0,29.0,34.57142857142857
2025-11-12,Punjab,Malerkotla,6.0,3.0,6.0,4.0,6.666666666666667,6.714285714285714
2025-11-12,Punjab,Mansa,8.0,29.0,36.0,8.0,28.333333333333332,20.714285714285715
2025-11-12,Punjab,Moga,6.0,43.0,44.0,35.0,43.0,41.285714285714285
2025-11-12,Punjab,Patiala,1.0,11.0,30.0,10.0,15.666666666666666,16.285714285714285
2025-11-12,Punjab,S A S Nagar,1.0,2.0,2.0,8.0,1.6666666666666667,2.4285714285714284
2025-11-12,Punjab,Sangrur,3.0,19.0,37.0,22.0,26.666666666666668,31.0
2025-11-12,Punjab,Shahid Bhagat Singh Nagar,3.0,1.0,3.0,3.0,2.6666666666666665,2.7142857142857144
2025-11-12,Punjab,Sri Muktsar Sahib,14.0,39.0,28.0,29.0,32.666666666666664,33.857142857142854
2025-11-12,Punjab,Tarn Taran,18.0,48.0,41.0,5.0,49.0,36.57142857142857
2025-11-13,Haryana,Ambala,2.0,1.0,4.0,4.0,2.0,2.4285714285714284
2025-11-13,Haryana,Faridabad,5.0,6.0,1.0,2.0,2.6666666666666665,3.0
2025-11-13,Haryana,Fatehabad,4.0,3.0,14.0,7.0,10.666666666666666,11.0
2025-11-13,Haryana,Hisar,6.0,4.0,12.0,15.0,12.333333333333334,13.857142857142858
2025-11-13,Haryana,Jhajjar,3.0,2.0,2.0,2.0,1.6666666666666667,3.142857142857143
2025-11-13,Haryana,Jind,12.0,14.0,38.0,15.0,26.666666666666668,24.857142857142858
2025-11-13,Haryana,Kaithal,4.0,4.0,5.0,7.0,7.333333333333333,6.857142857142857
2025-11-13,Haryana,Karnal,2.0,1.0,1.0,3.0,1.3333333333333333,4.0
2025-11-13,Haryana,Panipat,2.0,2.0,6.0,1.0,3.0,2.4285714285714284
2025-11-13,Haryana,Rohtak,10.0,6.0,5.0,5.0,7.666666666666667,6.142857142857143
2025-11-13,Haryana,Sirsa,4.0,4.0,8.0,5.0,5.666666666666667,5.571428571428571
2025-11-13,Haryana,Sonipat,4.0,6.0,1.0,7.0,6.333333333333333,6.571428571428571
2025-11-13,Punjab,Amritsar,2.0,4.0,9.0,23.0,6.666666666666667,11.285714285714286
2025-11-13,Punjab,Barnala,2.0,2.0,8.0,2.0,4.0,3.0
2025-11-13,Punjab,Bathinda,14.0,15.0,35.0,24.0,27.333333333333332,26.428571428571427
2025-11-13,Punjab,Faridkot,4.0,3.0,3.0,19.0,5.0,11.0
2025-11-13,Punjab,Fazilka,19.0,14.0,17.0,25.0,18.0,24.142857142857142
2025-11-13,Punjab,Ferozepur,21.0,22.0,39.0,20.0,28.0,39.285714285714285
2025-11-13,Punjab,Hoshiarpur,1.0,1.0,1.0,11.0,2.0,3.2857142857142856
2025-11-13,Punjab,Jalandhar,4.0,10.0,16.0,11.0,15.0,12.285714285714286
2025-11-13,Punjab,Kapurthala,2.0,2.0,6.0,5.0,5.333333333333333,7.714285714285714
2025-11-13,Punjab,Ludhiana,21.0,8.0,34.0,39.0,21.0,31.0
2025-11-13,Punjab,Malerkotla,1.0,6.0,11.0,6.0,6.666666666666667,7.0
2025-11-13,Punjab,Mansa,12.0,8.0,20.0,15.0,19.0,20.714285714285715
2025-11-13,Punjab,Moga,19.0,6.0,42.0,36.0,30.333333333333332,37.142857142857146
2025-11-13,Punjab,Patiala,3.0,1.0,6.0,24.0,6.0,15.0
2025-11-13,Punjab,S A S Nagar,1.0,1.0,1.0,1.0,1.3333333333333333,1.4285714285714286
2025-11-13,Punjab,Sangrur,7.0,3.0,24.0,24.0,15.333333333333334,28.285714285714285
2025-11-13,Punjab,Shahid Bhagat Singh Nagar,3.0,3.0,4.0,3.0,2.6666666666666665,2.7142857142857144
2025-11-13,Punjab,Sri Muktsar Sahib,21.0,14.0,31.0,48.0,28.0,31.714285714285715
2025-11-13,Punjab,Tarn Taran,17.0,18.0,58.0,44.0,41.333333333333336,38.42857142857143
2025-11-14,Haryana,Charkhi Dadri,2.0,1.0,,,,
2025-11-14,Haryana,Faridabad,1.0,5.0,1.0,3.0,4.0,3.4285714285714284
2025-11-14,Haryana,Fatehabad,1.0,4.0,15.0,15.0,7.333333333333333,10.571428571428571
2025-11-14,Haryana,Hisar,8.0,6.0,21.0,13.0,10.333333333333334,12.571428571428571
2025-11-14,Haryana,Jhajjar,1.0,3.0,1.0,6.0,2.0,3.2857142857142856
2025-11-14,Haryana,Jind,2.0,12.0,28.0,15.0,18.0,24.428571428571427
2025-11-14,Haryana,Kaithal,1.0,4.0,13.0,4.0,7.0,6.428571428571429
2025-11-14,Haryana,Mahendragarh,1.0,2.0,1.0,,1.3333333333333333,
2025-11-14,Haryana,Palwal,2.0,1.0,1.0,6.0,2.3333333333333335,3.2857142857142856
2025-11-14,Haryana,Rohtak,4.0,10.0,12.0,5.0,9.333333333333334,6.857142857142857
2025-11-14,Haryana,Sirsa,7.0,4.0,5.0,4.0,4.333333333333333,5.428571428571429
2025-11-14,Haryana,Sonipat,10.0,4.0,12.0,6.0,7.333333333333333,6.142857142857143
2025-11-14,Punjab,Amritsar,2.0,2.0,7.0,8.0,4.333333333333333,8.285714285714286
2025-11-14,Punjab,Barnala,1.0,2.0,2.0,1.0,2.0,3.0
2025-11-14,Punjab,Bathinda,20.0,14.0,32.0,41.0,20.333333333333332,25.0
2025-11-14,Punjab,Fatehgarh Sahib,2.0,1.0,1.0,6.0,1.6666666666666667,4.571428571428571
2025-11-14,Punjab,Fazilka,29.0,19.0,23.0,20.0,18.666666666666668,23.285714285714285
2025-11-14,Punjab,Ferozepur,12.0,21.0,23.0,48.0,22.0,39.42857142857143
2025-11-14,Punjab,Jalandhar,1.0,4.0,19.0,16.0,11.0,11.285714285714286
2025-11-14,Punjab,Ludhiana,5.0,21.0,21.0,50.0,16.666666666666668,28.428571428571427
2025-11-14,Punjab,Malerkotla,1.0,1.0,3.0,10.0,3.3333333333333335,6.285714285714286
2025-11-14,Punjab,Mansa,9.0,12.0,29.0,15.0,16.333333333333332,20.285714285714285
2025-11-14,Punjab,Moga,5.0,19.0,43.0,47.0,22.666666666666668,34.714285714285715
2025-11-14,Punjab,Patiala,1.0,3.0,11.0,12.0,5.0,12.0
2025-11-14,Punjab,Sangrur,6.0,7.0,19.0,50.0,9.666666666666666,25.857142857142858
2025-11-14,Punjab,Sri Muktsar Sahib,20.0,21.0,39.0,37.0,24.666666666666668,27.857142857142858
2025-11-14,Punjab,Tarn Taran,23.0,17.0,48.0,29.0,27.666666666666668,34.57142857142857
2025-11-15,Haryana,Bhiwani,1.0,7.0,2.0,1.0,4.333333333333333,3.142857142857143
2025-11-15,Haryana,Faridabad,5.0,1.0,6.0,4.0,4.0,3.142857142857143
2025-11-15,Haryana,Fatehabad,8.0,1.0,3.0,10.0,2.6666666666666665,8.571428571428571
2025-11-15,Haryana,Hisar,10.0,8.0,4.0,16.0,6.0,11.857142857142858
2025-11-15,Haryana,Jhajjar,1.0,1.0,2.0,5.0,2.0,2.5714285714285716
2025-11-15,Haryana,Jind,13.0,2.0,14.0,25.0,9.333333333333334,22.571428571428573
2025-11-15,Haryana,Kaithal,1.0,1.0,4.0,7.0,3.0,6.0
2025-11-15,Haryana,Mahendragarh,2.0,1.0,1.0,,1.3333333333333333,
2025-11-15,Haryana,Rohtak,6.0,4.0,6.0,6.0,6.666666666666667,6.714285714285714
2025-11-15,Haryana,Sirsa,5.0,7.0,4.0,4.0,5.0,5.857142857142857
2025-11-15,Haryana,Sonipat,11.0,10.0,6.0,2.0,6.666666666666667,6.714285714285714
2025-11-15,Haryana,Yamunanagar,2.0,3.0,1.0,1.0,3.0,2.0
2025-11-15,Punjab,Amritsar,2.0,2.0,4.0,13.0,2.6666666666666665,7.428571428571429
2025-11-15,Punjab,Barnala,5.0,1.0,2.0,2.0,1.6666666666666667,3.0
2025-11-15,Punjab,Bathinda,11.0,20.0,15.0,20.0,16.333333333333332,22.0
2025-11-15,Punjab,Faridkot,2.0,4.0,9.0,8.0,5.333333333333333,8.857142857142858
2025-11-15,Punjab,Fatehgarh Sahib,3.0,2.0,3.0,8.0,2.0,4.0
2025-11-15,Punjab,Fazilka,18.0,29.0,14.0,24.0,20.666666666666668,24.571428571428573
2025-11-15,Punjab,Ferozepur,20.0,12.0,22.0,46.0,18.333333333333332,34.285714285714285
2025-11-15,Punjab,Hoshiarpur,1.0,1.0,4.0,2.0,2.0,1.8571428571428572
2025-11-15,Punjab,Jalandhar,2.0,1.0,10.0,5.0,5.0,9.142857142857142
2025-11-15,Punjab,Kapurthala,2.0,2.0,8.0,14.0,4.0,7.285714285714286
2025-11-15,Punjab,Ludhiana,15.0,5.0,8.0,33.0,11.333333333333334,22.0
2025-11-15,Punjab,Malerkotla,1.0,1.0,6.0,7.0,2.6666666666666665,5.0
2025-11-15,Punjab,Mansa,3.0,9.0,8.0,22.0,9.666666666666666,19.428571428571427
2025-11-15,Punjab,Moga,13.0,5.0,6.0,42.0,10.0,28.714285714285715
2025-11-15,Punjab,Pathankot,2.0,1.0,1.0,,1.3333333333333333,
2025-11-15,Punjab,Patiala,4.0,1.0,1.0,21.0,1.6666666666666667,10.428571428571429
2025-11-15,Punjab,Sangrur,2.0,6.0,3.0,41.0,5.333333333333333,19.571428571428573
2025-11-15,Punjab,Shahid Bhagat Singh Nagar,2.0,3.0,1.0,1.0,2.3333333333333335,2.7142857142857144
2025-11-15,Punjab,Sri Muktsar Sahib,32.0,20.0,14.0,25.0,18.333333333333332,25.428571428571427
2025-11-15,Punjab,Tarn Taran,12.0,23.0,18.0,31.0,19.333333333333332,33.714285714285715
2025-11-16,Haryana,Bhiwani,3.0,1.0,4.0,6.0,4.0,3.142857142857143
2025-11-16,Haryana,Charkhi Dadri,1.0,2.0,2.0,,1.6666666666666667,
2025-11-16,Haryana,Faridabad,2.0,5.0,5.0,4.0,3.6666666666666665,3.2857142857142856
2025-11-16,Haryana,Fatehabad,5.0,8.0,4.0,13.0,4.333333333333333,8.285714285714286
2025-11-16,Haryana,Hisar,11.0,10.0,6.0,16.0,8.0,11.0
2025-11-16,Haryana,Jhajjar,5.0,1.0,3.0,4.0,1.6666666666666667,2.0
2025-11-16,Haryana,Jind,17.0,13.0,12.0,39.0,9.0,20.857142857142858
2025-11-16,Haryana,Kaithal,1.0,1.0,4.0,8.0,2.0,5.142857142857143
2025-11-16,Haryana,Mahendragarh,1.0,2.0,2.0,,1.6666666666666667,
2025-11-16,Haryana,Panipat,2.0,2.0,1.0,1.0,1.6666666666666667,2.5714285714285716
2025-11-16,Haryana,Rohtak,23.0,6.0,10.0,4.0,6.666666666666667,6.714285714285714
2025-11-16,Haryana,Sirsa,7.0,5.0,4.0,9.0,5.333333333333333,6.0
2025-11-16,Haryana,Sonipat,16.0,11.0,4.0,12.0,8.333333333333334,8.0
2025-11-16,Punjab,Amritsar,6.0,2.0,2.0,15.0,2.0,5.857142857142857
2025-11-16,Punjab,Barnala,1.0,5.0,2.0,4.0,2.6666666666666665,3.4285714285714284
2025-11-16,Punjab,Bathinda,37.0,11.0,14.0,18.0,15.0,20.714285714285715
2025-11-16,Punjab,Faridkot,7.0,2.0,3.0,15.0,3.0,8.0
2025-11-16,Punjab,Fatehgarh Sahib,4.0,3.0,1.0,8.0,2.0,3.2857142857142856
2025-11-16,Punjab,Fazilka,29.0,18.0,19.0,46.0,22.0,23.714285714285715
2025-11-16,Punjab,Ferozepur,19.0,20.0,21.0,77.0,17.666666666666668,30.571428571428573
2025-11-16,Punjab,Gurdaspur,1.0,2.0,12.0,6.0,6.666666666666667,5.857142857142857
2025-11-16,Punjab,Jalandhar,4.0,2.0,4.0,9.0,2.3333333333333335,8.714285714285714
2025-11-16,Punjab,Kapurthala,4.0,2.0,2.0,10.0,2.0,5.571428571428571
2025-11-16,Punjab,Ludhiana,13.0,15.0,21.0,32.0,13.666666666666666,19.428571428571427
2025-11-16,Punjab,Malerkotla,1.0,1.0,1.0,6.0,1.0,4.142857142857143
2025-11-16,Punjab,Mansa,7.0,3.0,12.0,36.0,8.0,16.714285714285715
2025-11-16,Punjab,Moga,8.0,13.0,19.0,44.0,12.333333333333334,24.571428571428573
2025-11-16,Punjab,Patiala,2.0,4.0,3.0,30.0,2.6666666666666665,8.0
2025-11-16,Punjab,Shahid Bhagat Singh Nagar,2.0,2.0,3.0,4.0,2.6666666666666665,2.857142857142857
2025-11-16,Punjab,Sri Muktsar Sahib,28.0,32.0,21.0,28.0,24.333333333333332,26.428571428571427
2025-11-16,Punjab,Tarn Taran,12.0,12.0,17.0,41.0,17.333333333333332,31.0
2025-11-17,Haryana,Bhiwani,3.0,3.0,7.0,1.0,3.6666666666666665,2.7142857142857144
2025-11-17,Haryana,Faridabad,6.0,2.0,1.0,1.0,2.6666666666666665,3.0
2025-11-17,Haryana,Fatehabad,3.0,5.0,1.0,14.0,4.666666666666667,7.142857142857143
2025-11-17,Haryana,Gurugram,1.0,1.0,1.0,1.0,1.0,1.2857142857142858
2025-11-17,Haryana,Hisar,7.0,11.0,8.0,12.0,9.666666666666666,10.285714285714286
2025-11-17,Haryana,Jhajjar,7.0,5.0,1.0,2.0,2.3333333333333335,2.142857142857143
2025-11-17,Haryana,Jind,6.0,17.0,2.0,38.0,10.666666666666666,17.714285714285715
2025-11-17,Haryana,Karnal,1.0,2.0,2.0,9.0,1.6666666666666667,3.857142857142857
2025-11-17,Haryana,Rohtak,6.0,23.0,4.0,5.0,11.0,9.428571428571429
2025-11-17,Haryana,Sirsa,8.0,7.0,7.0,8.0,6.333333333333333,5.714285714285714
2025-11-17,Haryana,Sonipat,8.0,16.0,10.0,1.0,12.333333333333334,8.571428571428571
2025-11-17,Punjab,Bathinda,13.0,37.0,20.0,35.0,22.666666666666668,23.428571428571427
2025-11-17,Punjab,Faridkot,4.0,7.0,4.0,20.0,4.333333333333333,6.857142857142857
2025-11-17,Punjab,Fatehgarh Sahib,1.0,4.0,2.0,5.0,3.0,2.7142857142857144
2025-11-17,Punjab,Fazilka,7.0,29.0,29.0,17.0,25.333333333333332,21.285714285714285
2025-11-17,Punjab,Ferozepur,2.0,19.0,12.0,39.0,17.0,22.285714285714285
2025-11-17,Punjab,Hoshiarpur,1.0,1.0,1.0,3.0,1.0,1.7142857142857142
2025-11-17,Punjab,Jalandhar,1.0,4.0,1.0,16.0,2.3333333333333335,8.0
2025-11-17,Punjab,Ludhiana,6.0,13.0,5.0,34.0,11.0,16.714285714285715
2025-11-17,Punjab,Mansa,6.0,7.0,9.0,20.0,6.333333333333333,12.571428571428571
2025-11-17,Punjab,Sangrur,3.0,2.0,7.0,37.0,5.0,14.0
2025-11-17,Punjab,Sri Muktsar Sahib,9.0,28.0,20.0,31.0,26.666666666666668,26.428571428571427
2025-11-17,Punjab,Tarn Taran,5.0,12.0,23.0,58.0,15.666666666666666,26.857142857142858
2025-11-18,Haryana,Faridabad,3.0,6.0,5.0,1.0,4.333333333333333,3.7142857142857144
2025-11-18,Haryana,Fatehabad,2.0,3.0,8.0,15.0,5.333333333333333,5.571428571428571
2025-11-18,Haryana,Hisar,5.0,7.0,10.0,21.0,9.333333333333334,9.571428571428571
2025-11-18,Haryana,Jhajjar,6.0,7.0,1.0,1.0,4.333333333333333,2.857142857142857
2025-11-18,Haryana,Jind,3.0,6.0,13.0,28.0,12.0,13.142857142857142
2025-11-18,Haryana,Kaithal,4.0,1.0,1.0,5.0,1.0,4.142857142857143
2025-11-18,Haryana,Kurukshetra,7.0,3.0,3.0,4.0,2.3333333333333335,3.142857142857143
2025-11-18,Haryana,Panipat,2.0,2.0,2.0,2.0,2.0,2.7142857142857144
2025-11-18,Haryana,Rohtak,1.0,6.0,6.0,12.0,11.666666666666666,9.571428571428571
2025-11-18,Haryana,Sirsa,7.0,8.0,5.0,5.0,6.666666666666667,5.714285714285714
2025-11-18,Haryana,Sonipat,2.0,8.0,11.0,12.0,11.666666666666666,9.571428571428571
2025-11-18,Punjab,Bathinda,6.0,13.0,11.0,32.0,20.333333333333332,20.285714285714285
2025-11-18,Punjab,Fatehgarh Sahib,1.0,1.0,3.0,1.0,2.6666666666666665,2.142857142857143
2025-11-18,Punjab,Fazilka,3.0,7.0,18.0,23.0,18.0,19.857142857142858
2025-11-18,Punjab,Ferozepur,4.0,2.0,20.0,23.0,13.666666666666666,17.0
2025-11-18,Punjab,Hoshiarpur,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
2025-11-18,Punjab,Jalandhar,1.0,1.0,2.0,19.0,2.3333333333333335,5.857142857142857
2025-11-18,Punjab,Kapurthala,1.0,4.0,2.0,9.0,2.6666666666666665,4.714285714285714
2025-11-18,Punjab,Ludhiana,1.0,6.0,15.0,21.0,11.333333333333334,12.714285714285714
2025-11-18,Punjab,Mansa,1.0,6.0,3.0,29.0,5.333333333333333,10.571428571428571
2025-11-18,Punjab,Moga,1.0,8.0,5.0,42.0,8.666666666666666,19.428571428571427
2025-11-18,Punjab,Patiala,3.0,2.0,1.0,6.0,2.3333333333333335,4.0
2025-11-18,Punjab,Sri Muktsar Sahib,10.0,9.0,32.0,39.0,23.0,23.285714285714285
2025-11-18,Punjab,Tarn Taran,3.0,5.0,12.0,48.0,9.666666666666666,19.285714285714285
2025-11-19,Haryana,Fatehabad,1.0,2.0,5.0,3.0,3.3333333333333335,3.7142857142857144
2025-11-19,Haryana,Jhajjar,4.0,6.0,5.0,2.0,6.0,3.5714285714285716
2025-11-19,Haryana,Jind,2.0,3.0,17.0,14.0,8.666666666666666,9.571428571428571
2025-11-19,Haryana,Panipat,1.0,2.0,2.0,4.0,2.0,2.7142857142857144
2025-11-19,Haryana,Rohtak,2.0,1.0,23.0,6.0,10.0,8.0
2025-11-19,Haryana,Sirsa,12.0,7.0,7.0,4.0,7.333333333333333,6.0
2025-11-19,Haryana,Sonipat,4.0,2.0,16.0,6.0,8.666666666666666,8.142857142857142
2025-11-19,Punjab,Bathinda,6.0,6.0,37.0,15.0,18.666666666666668,16.571428571428573
2025-11-19,Punjab,Faridkot,2.0,4.0,2.0,3.0,4.333333333333333,4.571428571428571
2025-11-19,Punjab,Fatehgarh Sahib,6.0,1.0,4.0,3.0,2.0,2.142857142857143
2025-11-19,Punjab,Fazilka,10.0,3.0,29.0,14.0,13.0,17.0
2025-11-19,Punjab,Ferozepur,1.0,4.0,19.0,22.0,8.333333333333334,14.285714285714286
2025-11-19,Punjab,Hoshiarpur,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
2025-11-19,Punjab,Jalandhar,1.0,1.0,4.0,10.0,2.0,3.2857142857142856
2025-11-19,Punjab,Kapurthala,1.0,1.0,2.0,6.0,2.3333333333333335,3.5714285714285716
2025-11-19,Punjab,Mansa,4.0,1.0,7.0,8.0,4.666666666666667,6.571428571428571
2025-11-19,Punjab,Moga,1.0,1.0,13.0,43.0,7.333333333333333,13.571428571428571
2025-11-19,Punjab,Shahid Bhagat Singh Nagar,3.0,2.0,3.0,3.0,2.3333333333333335,2.5714285714285716
2025-11-19,Punjab,Sri Muktsar Sahib,9.0,10.0,28.0,14.0,15.666666666666666,19.142857142857142
2025-11-20,Haryana,Faridabad,7.0,3.0,2.0,6.0,3.6666666666666665,4.0
2025-11-20,Haryana,Hisar,6.0,5.0,11.0,4.0,7.666666666666667,7.285714285714286
2025-11-20,Haryana,Jind,6.0,2.0,6.0,12.0,3.6666666666666665,7.857142857142857
2025-11-20,Haryana,Kaithal,1.0,4.0,1.0,13.0,2.0,4.0
2025-11-20,Haryana,Mahendragarh,1.0,1.0,1.0,2.0,1.3333333333333333,1.4285714285714286
2025-11-20,Haryana,Palwal,1.0,2.0,5.0,6.0,2.6666666666666665,2.7142857142857144
2025-11-20,Haryana,Panipat,5.0,1.0,2.0,6.0,1.6666666666666667,2.2857142857142856
2025-11-20,Haryana,Rohtak,3.0,2.0,6.0,10.0,3.0,7.428571428571429
2025-11-20,Haryana,Sirsa,3.0,12.0,8.0,4.0,9.0,7.142857142857143
2025-11-20,Haryana,Sonipat,2.0,4.0,8.0,4.0,4.666666666666667,7.857142857142857
2025-11-20,Punjab,Bathinda,7.0,6.0,13.0,14.0,8.333333333333334,15.285714285714286
2025-11-20,Punjab,Faridkot,2.0,2.0,7.0,9.0,4.333333333333333,4.428571428571429
2025-11-20,Punjab,Fatehgarh Sahib,3.0,6.0,1.0,1.0,2.6666666666666665,2.5714285714285716
2025-11-20,Punjab,Fazilka,1.0,10.0,7.0,19.0,6.666666666666667,16.428571428571427
2025-11-20,Punjab,Ferozepur,1.0,1.0,2.0,21.0,2.3333333333333335,11.285714285714286
2025-11-20,Punjab,Ludhiana,6.0,1.0,13.0,8.0,6.666666666666667,9.857142857142858
2025-11-20,Punjab,Mansa,3.0,4.0,6.0,12.0,3.6666666666666665,6.0
2025-11-20,Punjab,Moga,1.0,1.0,8.0,6.0,3.3333333333333335,7.571428571428571
2025-11-20,Punjab,Sangrur,1.0,3.0,6.0,24.0,3.6666666666666665,9.142857142857142
2025-11-20,Punjab,Sri Muktsar Sahib,8.0,9.0,9.0,21.0,9.333333333333334,18.428571428571427
2025-11-20,Punjab,Tarn Taran,3.0,3.0,12.0,18.0,6.666666666666667,12.857142857142858
2025-11-21,Haryana,Gurugram,1.0,1.0,1.0,3.0,1.0,1.2857142857142858
2025-11-21,Haryana,Hisar,6.0,6.0,7.0,6.0,6.0,7.571428571428571
2025-11-21,Haryana,Jhajjar,3.0,4.0,7.0,3.0,5.666666666666667,3.857142857142857
2025-11-21,Haryana,Jind,6.0,6.0,3.0,2.0,3.6666666666666665,7.0
2025-11-21,Haryana,Rohtak,5.0,3.0,1.0,4.0,2.0,6.428571428571429
2025-11-21,Haryana,Sirsa,2.0,3.0,7.0,7.0,7.333333333333333,7.0
2025-11-21,Punjab,Bathinda,8.0,7.0,6.0,20.0,6.333333333333333,14.285714285714286
2025-11-21,Punjab,Fazilka,10.0,1.0,3.0,29.0,4.666666666666667,13.857142857142858
2025-11-21,Punjab,Ferozepur,1.0,1.0,4.0,12.0,2.0,8.428571428571429
2025-11-21,Punjab,Jalandhar,1.0,1.0,1.0,4.0,1.0,2.0
2025-11-21,Punjab,Kapurthala,1.0,1.0,4.0,8.0,2.0,2.857142857142857
2025-11-21,Punjab,Ludhiana,1.0,6.0,6.0,21.0,4.333333333333333,9.571428571428571
2025-11-21,Punjab,Mansa,2.0,3.0,1.0,9.0,2.6666666666666665,4.714285714285714
2025-11-21,Punjab,Moga,3.0,1.0,1.0,19.0,1.0,6.857142857142857
2025-11-21,Punjab,Patiala,2.0,3.0,4.0,11.0,3.0,3.5714285714285716
2025-11-21,Punjab,Sri Muktsar Sahib,4.0,8.0,10.0,20.0,9.0,16.571428571428573
2025-11-21,Punjab,Tarn Taran,4.0,3.0,5.0,17.0,3.6666666666666665,10.714285714285714
2025-11-22,Haryana,Bhiwani,3.0,3.0,1.0,1.0,2.3333333333333335,3.0
2025-11-22,Haryana,Faridabad,7.0,7.0,6.0,5.0,5.333333333333333,4.142857142857143
2025-11-22,Haryana,Fatehabad,2.0,1.0,3.0,4.0,2.0,3.4285714285714284
2025-11-22,Haryana,Hisar,4.0,6.0,5.0,8.0,5.666666666666667,7.571428571428571
2025-11-22,Haryana,Jhajjar,2.0,3.0,6.0,1.0,4.333333333333333,3.857142857142857
2025-11-22,Haryana,Jind,3.0,6.0,2.0,13.0,4.666666666666667,7.571428571428571
2025-11-22,Haryana,Karnal,1.0,1.0,1.0,6.0,1.3333333333333333,2.7142857142857144
2025-11-22,Haryana,Panipat,3.0,5.0,2.0,1.0,2.6666666666666665,2.142857142857143
2025-11-22,Haryana,Rohtak,9.0,5.0,2.0,6.0,3.3333333333333335,6.571428571428571
2025-11-22,Haryana,Sirsa,1.0,2.0,12.0,5.0,5.666666666666667,6.285714285714286
2025-11-22,Haryana,Sonipat,5.0,2.0,2.0,10.0,2.6666666666666665,7.571428571428571
2025-11-22,Punjab,Amritsar,1.0,6.0,2.0,9.0,3.3333333333333335,4.571428571428571
2025-11-22,Punjab,Bathinda,7.0,8.0,6.0,11.0,7.0,12.571428571428571
2025-11-22,Punjab,Fazilka,4.0,10.0,10.0,18.0,7.0,11.142857142857142
2025-11-22,Punjab,Ferozepur,3.0,1.0,1.0,20.0,1.0,6.857142857142857
2025-11-22,Punjab,Gurdaspur,1.0,1.0,6.0,6.0,3.0,5.142857142857143
2025-11-22,Punjab,Ludhiana,1.0,1.0,1.0,5.0,2.6666666666666665,6.714285714285714
2025-11-22,Punjab,Malerkotla,1.0,1.0,1.0,11.0,1.0,3.4285714285714284
2025-11-22,Punjab,Mansa,2.0,2.0,4.0,3.0,3.0,3.7142857142857144
2025-11-22,Punjab,Moga,1.0,3.0,1.0,5.0,1.6666666666666667,4.571428571428571
2025-11-22,Punjab,Sri Muktsar Sahib,4.0,4.0,9.0,32.0,7.0,14.285714285714286
2025-11-22,Punjab,Tarn Taran,2.0,4.0,3.0,23.0,3.3333333333333335,8.857142857142858
2025-11-23,Haryana,Ambala,1.0,2.0,1.0,2.0,1.3333333333333333,2.142857142857143
2025-11-23,Haryana,Bhiwani,1.0,3.0,3.0,2.0,3.0,3.2857142857142856
2025-11-23,Haryana,Faridabad,3.0,7.0,3.0,1.0,5.666666666666667,4.428571428571429
2025-11-23,Haryana,Fatehabad,1.0,2.0,2.0,1.0,1.6666666666666667,3.142857142857143
2025-11-23,Haryana,Hisar,2.0,4.0,6.0,10.0,5.333333333333333,7.0
2025-11-23,Haryana,Jhajjar,6.0,2.0,4.0,1.0,3.0,4.0
2025-11-23,Haryana,Jind,2.0,3.0,6.0,17.0,5.0,6.142857142857143
2025-11-23,Haryana,Kaithal,2.0,1.0,1.0,4.0,2.0,2.2857142857142856
2025-11-23,Haryana,Kurukshetra,1.0,7.0,1.0,5.0,3.6666666666666665,3.5714285714285716
2025-11-23,Haryana,Rohtak,7.0,9.0,3.0,23.0,5.666666666666667,7.0
